time_from_start,number_of_rows_finished
338.60172605514526,36130
339.0139784812927,36162
339.01835465431213,36175
339.1539077758789,36207
339.2172179222107,36239
339.47111344337463,36247
339.47725558280945,36257
339.79023265838623,36267
340.0129747390747,36299
340.33343529701233,36309
340.5056655406952,36341
340.5704131126404,36373
340.57766795158386,36375
340.9136486053467,36385
341.29693698883057,36417
341.3501913547516,36449
341.48010325431824,36453
341.61447763442993,36463
341.6159882545471,36495
341.69323348999023,36497
342.16994881629944,36529
342.4803395271301,36561
342.56197690963745,36563
342.7334384918213,36595
343.1713011264801,36627
343.57435512542725,36659
343.80633020401,36691
343.8838047981262,36693
343.924072265625,36694
344.1845374107361,36726
344.5000228881836,36736
344.5847752094269,36768
344.81446075439453,36778
344.93800139427185,36810
344.9783582687378,36811
345.59959149360657,36843
345.7311704158783,36875
345.8038830757141,36907
345.91741609573364,36917
346.0065088272095,36949
346.1234359741211,36959
346.43394565582275,36972
346.49803733825684,36984
346.736172914505,37016
346.94784927368164,37048
347.14710688591003,37061
347.2645778656006,37071
347.4820303916931,37103
347.56205463409424,37135
347.8847403526306,37145
348.1445596218109,37177
348.2561068534851,37209
348.4656972885132,37219
348.5056576728821,37226
348.5405492782593,37258
348.8816888332367,37290
348.95280385017395,37303
348.99451184272766,37304
349.1964535713196,37314
349.46823835372925,37346
349.5273847579956,37378
349.6983880996704,37385
349.9374384880066,37398
350.00364923477173,37430
350.29172348976135,37439
350.35949754714966,37441
350.6856701374054,37473
350.9292838573456,37505
351.073210477829,37537
351.09639954566956,37550
351.76430320739746,37582
351.94388914108276,37614
352.0664792060852,37646
352.0923047065735,37656
352.1066732406616,37688
352.35319447517395,37701
352.4742829799652,37714
352.5162982940674,37727
352.607221364975,37731
352.66975474357605,37741
353.2129809856415,37773
353.52916407585144,37805
353.62271642684937,37837
353.625958442688,37850
353.67235708236694,37882
353.9484386444092,37895
353.989417552948,37905
354.0519828796387,37908
354.62754106521606,37940
354.7808358669281,37972
354.8522152900696,37974
354.9739580154419,37985
354.9850401878357,38017
355.08703994750977,38020
355.13054847717285,38052
355.36066126823425,38062
355.38514041900635,38071
355.54660868644714,38084
356.12223720550537,38116
356.36032724380493,38148
356.3805010318756,38156
356.5533354282379,38188
356.71190309524536,38199
356.7750344276428,38231
357.0960192680359,38241
357.4385073184967,38273
357.55443382263184,38305
357.8014175891876,38316
357.96406149864197,38329
358.0641770362854,38332
358.18782138824463,38364
358.5676431655884,38396
359.19865822792053,38428
359.2359387874603,38460
359.50249576568604,38492
359.5138247013092,38502
359.55780935287476,38512
359.6489863395691,38544
359.9671366214752,38554
360.3301076889038,38564
360.50465869903564,38596
360.51591062545776,38628
360.6498599052429,38660
360.8173944950104,38670
360.9236419200897,38683
361.00295782089233,38693
361.0855894088745,38698
361.3329861164093,38730
361.43545150756836,38733
361.8191239833832,38765
362.0312600135803,38797
362.287371635437,38829
362.8265571594238,38861
363.078426361084,38893
363.0786933898926,38901
363.2073016166687,38905
363.27791237831116,38937
363.34639167785645,38939
363.40229535102844,38949
363.6033687591553,38961
363.65943241119385,38971
363.9968981742859,39003
364.4450261592865,39035
364.592294216156,39067
364.6800696849823,39099
365.03767919540405,39131
365.2608139514923,39138
365.45192766189575,39170
365.5905342102051,39202
365.7726528644562,39212
366.0135016441345,39225
366.26013827323914,39257
366.32669591903687,39267
366.38331389427185,39299
366.4542043209076,39301
366.77262258529663,39333
367.093599319458,39343
367.16236782073975,39345
367.26993060112,39377
367.3228487968445,39409
367.49374508857727,39416
367.52995204925537,39417
367.57913064956665,39449
367.5911235809326,39462
367.8496551513672,39472
368.31568241119385,39504
368.5824089050293,39536
368.8976399898529,39546
369.01455664634705,39578
369.02603936195374,39582
369.3461592197418,39614
369.3847966194153,39615
369.5095672607422,39647
369.70123505592346,39657
369.79864478111267,39666
369.8308527469635,39670
370.02662348747253,39702
370.4448232650757,39715
370.6775119304657,39747
370.76974296569824,39757
371.5698347091675,39789
371.7035400867462,39821
371.7440810203552,39822
371.7969641685486,39854
371.812052488327,39886
371.94605684280396,39890
372.6012239456177,39922
372.8266267776489,39954
373.21426224708557,39986
373.2159652709961,39998
373.31762623786926,40001
373.5404303073883,40011
373.5757689476013,40043
373.59629583358765,40075
373.9141638278961,40085
374.19993805885315,40094
374.3502640724182,40126
374.57053327560425,40158
374.6415271759033,40190
374.8847939968109,40200
374.95813632011414,40210
375.2224669456482,40242
375.3626687526703,40274
375.65415692329407,40283
375.8757064342499,40315
375.97708201408386,40325
376.07121443748474,40357
376.15926361083984,40366
376.2153379917145,40398
376.38628816604614,40408
376.5771265029907,40418
376.9856617450714,40450
377.4938733577728,40482
377.58542561531067,40514
377.91305446624756,40524
378.00152373313904,40556
378.2307159900665,40566
378.3461799621582,40576
378.4901988506317,40608
378.81697702407837,40618
379.3639476299286,40650
379.6145884990692,40682
379.8048574924469,40714
379.8760766983032,40746
380.0585675239563,40754
380.39000129699707,40786
380.6178698539734,40818
380.71463918685913,40828
380.81733298301697,40831
380.87136030197144,40863
380.9965624809265,40875
381.00200295448303,40879
381.1329605579376,40887
382.0007355213165,40919
382.062623500824,40951
382.18419003486633,40983
382.2286171913147,40988
382.3513767719269,40999
382.4909384250641,41007
382.7579846382141,41020
382.81276774406433,41052
383.210875749588,41084
383.3138735294342,41087
383.73025393486023,41100
383.7428631782532,41132
383.81219935417175,41164
384.12483406066895,41174
384.16780710220337,41206
384.73953461647034,41238
384.7953951358795,41270
385.05733370780945,41280
385.12180399894714,41290
385.1762375831604,41322
385.2774119377136,41325
385.5429468154907,41357
385.6219627857208,41367
385.858686208725,41377
386.06396412849426,41409
386.6637353897095,41441
387.09172463417053,41473
387.21180987358093,41505
387.41885232925415,41515
387.5568263530731,41547
387.563839673996,41558
387.69818592071533,41590
387.74742102622986,41600
387.8325226306915,41604
388.1694447994232,41614
388.5854640007019,41646
388.7512640953064,41678
388.80845499038696,41685
388.83902621269226,41717
389.06736636161804,41727
389.2181816101074,41739
389.2975900173187,41771
389.8105745315552,41803
389.911012172699,41806
390.22172474861145,41816
390.2691686153412,41848
390.3213441371918,41880
390.4568769931793,41912
390.7708022594452,41922
391.29240322113037,41954
391.3347063064575,41955
391.3614807128906,41987
391.5894718170166,41994
392.06807374954224,42026
392.2805669307709,42058
392.34004831314087,42090
392.4479682445526,42102
392.59276819229126,42134
392.6616780757904,42136
392.85747504234314,42142
393.27722454071045,42174
393.3357906341553,42206
393.5654525756836,42215
393.57861852645874,42247
393.6525044441223,42257
394.5672242641449,42289
394.58037424087524,42321
394.6480369567871,42353
394.65577006340027,42385
394.88215708732605,42395
394.9094223976135,42405
394.9319396018982,42414
394.94707894325256,42423
395.01258516311646,42427
395.16946840286255,42435
395.24709820747375,42445
396.0483469963074,42477
396.21978402137756,42482
396.2374367713928,42514
396.6440601348877,42527
396.64722537994385,42559
396.96035957336426,42569
397.00637698173523,42580
397.0260372161865,42612
397.7024233341217,42644
398.0130732059479,42676
398.1625759601593,42689
398.33527636528015,42699
398.3718059062958,42700
398.41634488105774,42732
398.9064245223999,42764
399.36804580688477,42796
399.41787123680115,42828
399.7194893360138,42839
399.7368640899658,42849
399.82759284973145,42881
400.0612905025482,42891
400.1506767272949,42901
400.3035535812378,42933
401.1049892902374,42965
401.3062312602997,42997
401.39912271499634,43029
401.6068072319031,43061
401.63275480270386,43071
402.1077494621277,43103
402.36985516548157,43111
402.3963882923126,43143
402.6355690956116,43175
402.6475007534027,43207
402.6754586696625,43208
402.7427463531494,43210
402.77284049987793,43222
402.936970949173,43227
402.97827768325806,43237
403.43141913414,43269
403.74989342689514,43279
403.9958875179291,43311
404.43409848213196,43343
404.7563292980194,43375
404.7568292617798,43385
404.9316029548645,43417
404.9964005947113,43449
405.3146734237671,43459
405.7545793056488,43491
405.76610040664673,43523
405.83594846725464,43525
405.88492035865784,43529
405.9596655368805,43561
406.36997056007385,43593
406.3851201534271,43606
406.69171118736267,43616
406.86439967155457,43621
406.8787589073181,43653
406.921311378479,43685
407.0976552963257,43692
407.1022288799286,43699
407.1392402648926,43700
407.2664403915405,43704
407.4119162559509,43736
407.9218239784241,43768
408.09698963165283,43800
408.23852610588074,43810
408.41742873191833,43842
408.4550247192383,43843
408.5211589336395,43856
408.6208703517914,43868
408.7204866409302,43900
408.768000125885,43910
409.0450716018677,43920
409.52674746513367,43952
409.7703363895416,43984
409.7877993583679,43992
410.153258562088,44024
410.16439270973206,44036
410.34327840805054,44068
410.47077894210815,44078
411.15146565437317,44110
411.3622233867645,44142
411.61961579322815,44149
411.85195755958557,44181
412.0796751976013,44188
412.1410701274872,44220
412.45258927345276,44230
412.491491317749,44262
412.8755202293396,44274
413.43835854530334,44306
413.4554100036621,44338
413.5696268081665,44370
413.7716734409332,44380
413.84042286872864,44393
414.0073344707489,44398
414.56751585006714,44430
414.94012427330017,44462
415.1079819202423,44467
415.4486548900604,44499
415.5190188884735,44531
415.62950587272644,44563
415.83138489723206,44573
415.9465482234955,44583
416.4005084037781,44596
416.4132022857666,44628
416.46385288238525,44660
416.695170879364,44667
416.7539167404175,44678
416.81847739219666,44710
416.9623441696167,44718
417.1417381763458,44728
417.4172172546387,44760
417.75072717666626,44770
417.7718131542206,44802
417.99866557121277,44834
418.1224217414856,44844
418.3463785648346,44876
418.75330996513367,44889
419.0559914112091,44921
419.0893270969391,44953
419.3719251155853,44963
419.4909658432007,44995
419.59702229499817,45002
420.01816391944885,45034
420.11020708084106,45066
420.44439792633057,45076
420.4864797592163,45108
420.6456573009491,45140
420.7682936191559,45150
420.8469498157501,45161
421.04159474372864,45193
421.1938660144806,45204
421.36481165885925,45214
421.6510081291199,45246
421.79235458374023,45278
421.9682424068451,45288
422.4676535129547,45320
422.6734085083008,45352
422.8166391849518,45384
422.97228384017944,45416
423.1672556400299,45422
423.22728395462036,45435
423.4809000492096,45467
423.56116795539856,45477
423.6718518733978,45509
423.9946186542511,45519
424.18537425994873,45551
424.4980092048645,45583
424.5018050670624,45593
424.5387740135193,45594
424.58375358581543,45626
424.8176453113556,45636
424.98724269866943,45668
425.3102538585663,45678
425.54017519950867,45710
425.6089994907379,45742
425.86523389816284,45752
425.9122633934021,45784
425.9327356815338,45794
426.273175239563,45807
426.3122227191925,45839
426.36327171325684,45852
426.3861951828003,45854
426.4042139053345,45858
426.9552900791168,45890
427.2896490097046,45900
427.35723662376404,45902
427.37288451194763,45934
427.4244818687439,45966
427.4388349056244,45998
427.83461236953735,46011
428.2643332481384,46024
428.387099981308,46056
428.42736315727234,46057
428.4371340274811,46089
429.0638430118561,46121
429.42963886260986,46153
429.4413676261902,46185
429.4502420425415,46217
429.5464234352112,46220
429.6474394798279,46223
429.84078311920166,46236
429.85574865341187,46249
430.0640528202057,46281
430.1391701698303,46290
430.1760175228119,46291
430.38327383995056,46301
430.70011615753174,46311
431.1651883125305,46343
431.2591710090637,46375
431.8345673084259,46407
432.1493191719055,46439
432.24986577033997,46452
432.36004614830017,46484
432.3736524581909,46490
432.4946291446686,46522
432.8353843688965,46535
433.1831877231598,46545
433.2675054073334,46577
433.3068091869354,46578
433.73847103118896,46610
433.91356801986694,46642
434.10850739479065,46648
434.2076120376587,46680
434.75737047195435,46712
435.0823986530304,46722
435.25686597824097,46754
435.4270124435425,46765
435.6670460700989,46797
435.7256541252136,46829
436.28569650650024,46861
436.685426235199,46893
436.70051169395447,46906
436.7164936065674,46938
436.7572741508484,46939
436.95051646232605,46971
436.97349429130554,46980
437.09370851516724,46992
437.1872978210449,47005
437.9412884712219,47037
437.9806799888611,47069
438.07064294815063,47073
438.096782207489,47076
438.1928699016571,47108
438.3835356235504,47118
439.1002321243286,47150
439.19052386283875,47182
439.3794844150543,47214
439.42474842071533,47224
439.6980061531067,47234
439.75770688056946,47244
439.8123941421509,47276
440.13347721099854,47286
440.18768310546875,47318
440.5228316783905,47328
440.7657926082611,47360
441.11321330070496,47392
441.52055406570435,47424
441.63402342796326,47456
441.76677441596985,47488
441.93298506736755,47501
441.9967141151428,47508
442.1222183704376,47540
442.24815702438354,47550
442.34198808670044,47561
442.38185954093933,47569
442.6519389152527,47582
442.6768629550934,47614
442.6983151435852,47624
442.9968054294586,47634
443.65894198417664,47666
443.70278882980347,47698
443.9993441104889,47730
444.64915585517883,47762
444.71282982826233,47794
444.71750807762146,47826
444.81704330444336,47829
445.0288863182068,47839
445.0870931148529,47871
445.15624809265137,47873
445.2574427127838,47876
445.57400584220886,47886
445.6699712276459,47918
445.81504487991333,47950
446.06996750831604,47963
446.4766457080841,47976
446.6446921825409,48008
446.68525862693787,48009
446.7771599292755,48041
446.8236448764801,48073
447.0923388004303,48083
447.177782535553,48094
447.4356117248535,48102
447.4805233478546,48134
447.80263233184814,48144
448.09298515319824,48176
448.1467866897583,48208
448.22920083999634,48212
448.4416763782501,48244
448.797575712204,48276
448.85319447517395,48289
449.1157932281494,48299
449.2221977710724,48331
449.54180359840393,48341
449.79222869873047,48373
449.8607552051544,48405
450.1095464229584,48437
450.1855800151825,48447
450.45602011680603,48458
450.5743200778961,48469
450.81385684013367,48501
451.2077465057373,48533
451.22919154167175,48546
451.4237778186798,48552
451.4768443107605,48584
451.88453245162964,48597
452.22511434555054,48629
452.4338445663452,48661
452.5442898273468,48671
452.5790822505951,48703
452.89220237731934,48735
452.93749356269836,48747
453.2815821170807,48759
453.4427947998047,48791
453.58643865585327,48823
453.6879093647003,48836
453.8561086654663,48849
453.91258668899536,48859
453.98043632507324,48891
454.2356765270233,48902
454.6912729740143,48934
454.9528839588165,48966
455.0271484851837,48998
455.24417185783386,49030
455.2716176509857,49040
455.3529951572418,49050
455.5177812576294,49058
456.0766351222992,49090
456.27540135383606,49122
456.3925271034241,49154
456.5584361553192,49163
456.71189069747925,49173
457.07480812072754,49205
457.636602640152,49237
457.7337853908539,49269
457.83854246139526,49301
458.0533866882324,49314
458.066045999527,49346
458.08184266090393,49357
458.39422512054443,49367
458.7043809890747,49377
458.8433654308319,49409
459.07732677459717,49441
459.116739988327,49473
459.1990885734558,49483
459.30937123298645,49489
459.6932444572449,49521
459.85549807548523,49526
460.0731551647186,49558
460.20970344543457,49590
460.3236360549927,49622
460.47803711891174,49635
460.5397562980652,49645
460.83933305740356,49677
461.1555893421173,49687
461.3206262588501,49719
461.47963094711304,49751
461.5563955307007,49764
461.64235854148865,49796
461.72707438468933,49809
461.85674953460693,49821
462.04952359199524,49827
462.70751118659973,49859
462.9597635269165,49891
463.03397035598755,49901
463.04355025291443,49933
463.0920946598053,49934
463.37005734443665,49947
464.05818271636963,49979
464.09669303894043,50011
464.34334111213684,50020
464.4151391983032,50030
464.47740650177,50062
464.57880663871765,50065
465.3476507663727,50097
465.4186124801636,50129
465.45020961761475,50132
465.8084728717804,50164
465.82962250709534,50176
465.83936309814453,50189
466.2308132648468,50221
466.6138608455658,50233
466.8016188144684,50265
466.8484489917755,50297
466.871622800827,50299
466.94896173477173,50331
467.0200388431549,50333
467.19275283813477,50343
467.29426288604736,50356
467.8583104610443,50388
468.29332756996155,50420
468.4162120819092,50452
468.67891025543213,50484
468.70407795906067,50497
468.8735086917877,50529
468.91486120224,50530
469.0162179470062,50540
469.2321367263794,50550
469.42192220687866,50582
469.7321469783783,50614
469.79745721817017,50624
470.0900444984436,50635
470.1211791038513,50667
470.19497299194336,50669
470.87734937667847,50701
471.11674785614014,50733
471.20214557647705,50743
471.24090671539307,50775
471.2960240840912,50780
471.6476080417633,50793
471.8233926296234,50825
472.2169508934021,50857
472.3093070983887,50889
472.3214678764343,50892
472.62436628341675,50902
472.7302875518799,50914
472.8267505168915,50946
472.890602350235,50978
473.1490614414215,50988
473.67842388153076,51020
473.73841404914856,51052
473.87051939964294,51058
473.88961005210876,51090
474.16169786453247,51122
474.29414772987366,51135
474.5470745563507,51147
474.7751145362854,51179
474.8855483531952,51211
475.15297389030457,51222
475.2073440551758,51232
475.2821297645569,51264
475.53853487968445,51276
475.54153060913086,51308
