epoch_sec,completed_in_bin,cumulative_completed
1758201840,0,0
1758201841,0,0
1758201842,0,0
1758201843,0,0
1758201844,0,0
1758201845,0,0
1758201846,0,0
1758201847,0,0
1758201848,0,0
1758201849,0,0
1758201850,0,0
1758201851,0,0
1758201852,0,0
1758201853,0,0
1758201854,0,0
1758201855,0,0
1758201856,0,0
1758201857,0,0
1758201858,0,0
1758201859,0,0
1758201860,0,0
1758201861,0,0
1758201862,0,0
1758201863,0,0
1758201864,0,0
1758201865,0,0
1758201866,0,0
1758201867,0,0
1758201868,0,0
1758201869,0,0
1758201870,0,0
1758201871,0,0
1758201872,0,0
1758201873,0,0
1758201874,0,0
1758201875,0,0
1758201876,0,0
1758201877,0,0
1758201878,0,0
1758201879,0,0
1758201880,0,0
1758201881,0,0
1758201882,0,0
1758201883,0,0
1758201884,0,0
1758201885,0,0
1758201886,0,0
1758201887,0,0
1758201888,0,0
1758201889,0,0
1758201890,0,0
1758201891,0,0
1758201892,0,0
1758201893,0,0
1758201894,0,0
1758201895,0,0
1758201896,0,0
1758201897,0,0
1758201898,0,0
1758201899,0,0
1758201900,0,0
1758201901,0,0
1758201902,0,0
1758201903,0,0
1758201904,0,0
1758201905,0,0
1758201906,0,0
1758201907,0,0
1758201908,0,0
1758201909,0,0
1758201910,0,0
1758201911,0,0
1758201912,0,0
1758201913,0,0
1758201914,0,0
1758201915,0,0
1758201916,0,0
1758201917,0,0
1758201918,0,0
1758201919,0,0
1758201920,0,0
1758201921,0,0
1758201922,0,0
1758201923,0,0
1758201924,0,0
1758201925,0,0
1758201926,0,0
1758201927,128,128
1758201928,0,128
1758201929,0,128
1758201930,0,128
1758201931,0,128
1758201932,0,128
1758201933,0,128
1758201934,32,160
1758201935,0,160
1758201936,64,224
1758201937,32,256
1758201938,0,256
1758201939,0,256
1758201940,0,256
1758201941,0,256
1758201942,32,288
1758201943,0,288
1758201944,0,288
1758201945,64,352
1758201946,32,384
1758201947,0,384
1758201948,0,384
1758201949,32,416
1758201950,0,416
1758201951,0,416
1758201952,0,416
1758201953,0,416
1758201954,32,448
1758201955,64,512
1758201956,32,544
1758201957,0,544
1758201958,0,544
1758201959,0,544
1758201960,0,544
1758201961,0,544
1758201962,0,544
1758201963,128,672
1758201964,0,672
1758201965,0,672
1758201966,0,672
1758201967,0,672
1758201968,0,672
1758201969,0,672
1758201970,64,736
1758201971,0,736
1758201972,64,800
1758201973,0,800
1758201974,0,800
1758201975,0,800
1758201976,0,800
1758201977,32,832
1758201978,32,864
1758201979,32,896
1758201980,32,928
1758201981,0,928
1758201982,0,928
1758201983,0,928
1758201984,32,960
1758201985,32,992
1758201986,32,1024
1758201987,32,1056
1758201988,0,1056
1758201989,0,1056
1758201990,0,1056
1758201991,0,1056
1758201992,64,1120
1758201993,32,1152
1758201994,32,1184
1758201995,0,1184
1758201996,0,1184
1758201997,0,1184
1758201998,0,1184
1758201999,64,1248
1758202000,32,1280
1758202001,32,1312
1758202002,0,1312
1758202003,0,1312
1758202004,0,1312
1758202005,0,1312
1758202006,64,1376
1758202007,0,1376
1758202008,32,1408
1758202009,32,1440
1758202010,0,1440
1758202011,0,1440
1758202012,0,1440
1758202013,0,1440
1758202014,32,1472
1758202015,32,1504
1758202016,32,1536
1758202017,32,1568
1758202018,0,1568
1758202019,0,1568
1758202020,0,1568
1758202021,64,1632
1758202022,0,1632
1758202023,32,1664
1758202024,32,1696
1758202025,0,1696
1758202026,0,1696
1758202027,0,1696
1758202028,32,1728
1758202029,32,1760
1758202030,32,1792
1758202031,32,1824
1758202032,0,1824
1758202033,0,1824
1758202034,0,1824
1758202035,64,1888
1758202036,0,1888
1758202037,32,1920
1758202038,0,1920
1758202039,32,1952
1758202040,0,1952
1758202041,0,1952
1758202042,32,1984
1758202043,32,2016
1758202044,32,2048
1758202045,0,2048
1758202046,0,2048
1758202047,32,2080
1758202048,0,2080
1758202049,32,2112
1758202050,0,2112
1758202051,0,2112
1758202052,64,2176
1758202053,0,2176
1758202054,32,2208
1758202055,0,2208
1758202056,0,2208
1758202057,32,2240
1758202058,0,2240
1758202059,32,2272
1758202060,32,2304
1758202061,32,2336
1758202062,0,2336
1758202063,0,2336
1758202064,32,2368
1758202065,0,2368
1758202066,32,2400
1758202067,32,2432
1758202068,32,2464
1758202069,0,2464
1758202070,0,2464
1758202071,0,2464
1758202072,32,2496
1758202073,0,2496
1758202074,0,2496
1758202075,64,2560
1758202076,32,2592
1758202077,0,2592
1758202078,0,2592
1758202079,32,2624
1758202080,0,2624
1758202081,0,2624
1758202082,0,2624
1758202083,32,2656
1758202084,64,2720
1758202085,0,2720
1758202086,0,2720
1758202087,0,2720
1758202088,32,2752
1758202089,0,2752
1758202090,32,2784
1758202091,0,2784
1758202092,32,2816
1758202093,32,2848
1758202094,0,2848
1758202095,32,2880
1758202096,0,2880
1758202097,0,2880
1758202098,32,2912
1758202099,0,2912
1758202100,0,2912
1758202101,64,2976
1758202102,32,3008
1758202103,0,3008
1758202104,0,3008
1758202105,32,3040
1758202106,0,3040
1758202107,0,3040
1758202108,0,3040
1758202109,96,3136
1758202110,0,3136
1758202111,0,3136
1758202112,32,3168
1758202113,0,3168
1758202114,0,3168
1758202115,0,3168
1758202116,32,3200
1758202117,64,3264
1758202118,0,3264
1758202119,32,3296
1758202120,0,3296
1758202121,0,3296
1758202122,0,3296
1758202123,0,3296
1758202124,32,3328
1758202125,64,3392
1758202126,32,3424
1758202127,0,3424
1758202128,0,3424
1758202129,0,3424
1758202130,32,3456
1758202131,0,3456
1758202132,0,3456
1758202133,32,3488
1758202134,64,3552
1758202135,0,3552
1758202136,0,3552
1758202137,32,3584
1758202138,0,3584
1758202139,0,3584
1758202140,32,3616
1758202141,32,3648
1758202142,32,3680
1758202143,0,3680
1758202144,0,3680
1758202145,32,3712
1758202146,0,3712
1758202147,0,3712
1758202148,0,3712
1758202149,64,3776
1758202150,32,3808
1758202151,0,3808
1758202152,32,3840
1758202153,0,3840
1758202154,0,3840
1758202155,0,3840
1758202156,0,3840
1758202157,64,3904
1758202158,32,3936
1758202159,0,3936
1758202160,32,3968
1758202161,0,3968
1758202162,0,3968
1758202163,0,3968
1758202164,32,4000
1758202165,0,4000
1758202166,64,4064
1758202167,32,4096
1758202168,0,4096
1758202169,0,4096
1758202170,0,4096
1758202171,32,4128
1758202172,0,4128
1758202173,0,4128
1758202174,96,4224
1758202175,0,4224
1758202176,0,4224
1758202177,0,4224
1758202178,0,4224
1758202179,32,4256
1758202180,0,4256
1758202181,32,4288
1758202182,64,4352
1758202183,0,4352
1758202184,0,4352
1758202185,0,4352
1758202186,32,4384
1758202187,0,4384
1758202188,32,4416
1758202189,64,4480
1758202190,0,4480
1758202191,0,4480
1758202192,0,4480
1758202193,32,4512
1758202194,0,4512
1758202195,64,4576
1758202196,32,4608
1758202197,0,4608
1758202198,0,4608
1758202199,0,4608
1758202200,0,4608
1758202201,32,4640
1758202202,32,4672
1758202203,64,4736
1758202204,0,4736
1758202205,0,4736
1758202206,0,4736
1758202207,0,4736
1758202208,0,4736
1758202209,96,4832
1758202210,32,4864
1758202211,0,4864
1758202212,0,4864
1758202213,0,4864
1758202214,0,4864
1758202215,0,4864
1758202216,64,4928
1758202217,64,4992
1758202218,0,4992
1758202219,0,4992
1758202220,0,4992
1758202221,0,4992
1758202222,0,4992
1758202223,32,5024
1758202224,64,5088
1758202225,32,5120
1758202226,0,5120
1758202227,0,5120
1758202228,0,5120
1758202229,0,5120
1758202230,32,5152
1758202231,32,5184
1758202232,32,5216
1758202233,32,5248
1758202234,0,5248
1758202235,0,5248
1758202236,0,5248
1758202237,32,5280
1758202238,0,5280
1758202239,32,5312
1758202240,64,5376
1758202241,0,5376
1758202242,0,5376
1758202243,0,5376
1758202244,32,5408
1758202245,0,5408
1758202246,32,5440
1758202247,0,5440
1758202248,64,5504
1758202249,0,5504
1758202250,0,5504
1758202251,0,5504
1758202252,32,5536
1758202253,32,5568
1758202254,0,5568
1758202255,0,5568
1758202256,64,5632
1758202257,0,5632
1758202258,32,5664
1758202259,0,5664
1758202260,0,5664
1758202261,32,5696
1758202262,0,5696
1758202263,0,5696
1758202264,64,5760
1758202265,32,5792
1758202266,0,5792
1758202267,0,5792
1758202268,0,5792
1758202269,32,5824
1758202270,0,5824
1758202271,32,5856
1758202272,32,5888
1758202273,32,5920
1758202274,0,5920
1758202275,0,5920
1758202276,32,5952
1758202277,0,5952
1758202278,0,5952
1758202279,32,5984
1758202280,64,6048
1758202281,0,6048
1758202282,0,6048
1758202283,0,6048
1758202284,32,6080
1758202285,0,6080
1758202286,32,6112
1758202287,32,6144
1758202288,32,6176
1758202289,0,6176
1758202290,0,6176
1758202291,32,6208
1758202292,0,6208
1758202293,32,6240
1758202294,0,6240
1758202295,0,6240
1758202296,64,6304
1758202297,0,6304
1758202298,32,6336
1758202299,0,6336
1758202300,0,6336
1758202301,32,6368
1758202302,0,6368
1758202303,32,6400
1758202304,32,6432
1758202305,0,6432
1758202306,32,6464
1758202307,0,6464
1758202308,32,6496
1758202309,0,6496
1758202310,0,6496
1758202311,32,6528
1758202312,32,6560
1758202313,32,6592
1758202314,0,6592
1758202315,32,6624
1758202316,0,6624
1758202317,0,6624
1758202318,32,6656
1758202319,32,6688
1758202320,32,6720
1758202321,0,6720
1758202322,32,6752
1758202323,0,6752
1758202324,0,6752
1758202325,0,6752
1758202326,32,6784
1758202327,64,6848
1758202328,0,6848
1758202329,0,6848
1758202330,32,6880
1758202331,0,6880
1758202332,0,6880
1758202333,0,6880
1758202334,64,6944
1758202335,32,6976
1758202336,0,6976
1758202337,32,7008
1758202338,0,7008
1758202339,0,7008
1758202340,0,7008
1758202341,32,7040
1758202342,64,7104
1758202343,0,7104
1758202344,32,7136
1758202345,0,7136
1758202346,0,7136
1758202347,0,7136
1758202348,32,7168
1758202349,0,7168
1758202350,64,7232
1758202351,0,7232
1758202352,32,7264
1758202353,0,7264
1758202354,0,7264
1758202355,32,7296
1758202356,0,7296
1758202357,32,7328
1758202358,32,7360
1758202359,32,7392
1758202360,0,7392
1758202361,0,7392
1758202362,32,7424
1758202363,0,7424
1758202364,32,7456
1758202365,32,7488
1758202366,0,7488
1758202367,32,7520
1758202368,0,7520
1758202369,32,7552
1758202370,0,7552
1758202371,32,7584
1758202372,32,7616
1758202373,0,7616
1758202374,32,7648
1758202375,0,7648
1758202376,32,7680
1758202377,0,7680
1758202378,32,7712
1758202379,32,7744
1758202380,0,7744
1758202381,32,7776
1758202382,0,7776
1758202383,32,7808
1758202384,0,7808
1758202385,0,7808
1758202386,64,7872
1758202387,0,7872
1758202388,32,7904
1758202389,0,7904
1758202390,32,7936
1758202391,0,7936
1758202392,0,7936
1758202393,0,7936
1758202394,32,7968
1758202395,32,8000
1758202396,32,8032
1758202397,0,8032
1758202398,32,8064
1758202399,0,8064
1758202400,0,8064
1758202401,0,8064
1758202402,0,8064
1758202403,0,8064
1758202404,96,8160
1758202405,32,8192
1758202406,0,8192
1758202407,0,8192
1758202408,0,8192
1758202409,0,8192
1758202410,0,8192
1758202411,32,8224
1758202412,32,8256
1758202413,64,8320
1758202414,0,8320
1758202415,0,8320
1758202416,0,8320
1758202417,0,8320
1758202418,0,8320
1758202419,64,8384
1758202420,32,8416
1758202421,32,8448
1758202422,0,8448
1758202423,0,8448
1758202424,0,8448
1758202425,0,8448
1758202426,64,8512
1758202427,0,8512
1758202428,32,8544
1758202429,32,8576
1758202430,0,8576
1758202431,0,8576
1758202432,0,8576
1758202433,64,8640
1758202434,0,8640
1758202435,0,8640
1758202436,32,8672
1758202437,32,8704
1758202438,0,8704
1758202439,0,8704
1758202440,64,8768
1758202441,0,8768
1758202442,0,8768
1758202443,32,8800
1758202444,0,8800
1758202445,32,8832
1758202446,0,8832
1758202447,32,8864
1758202448,32,8896
1758202449,0,8896
1758202450,0,8896
1758202451,32,8928
1758202452,32,8960
1758202453,0,8960
1758202454,32,8992
1758202455,32,9024
1758202456,0,9024
1758202457,0,9024
1758202458,32,9056
1758202459,0,9056
1758202460,32,9088
1758202461,32,9120
1758202462,32,9152
1758202463,0,9152
1758202464,0,9152
1758202465,32,9184
1758202466,0,9184
1758202467,32,9216
1758202468,32,9248
1758202469,0,9248
1758202470,32,9280
1758202471,0,9280
1758202472,32,9312
1758202473,0,9312
1758202474,32,9344
1758202475,0,9344
1758202476,32,9376
1758202477,32,9408
1758202478,0,9408
1758202479,32,9440
1758202480,0,9440
1758202481,32,9472
1758202482,0,9472
1758202483,32,9504
1758202484,32,9536
1758202485,0,9536
1758202486,32,9568
1758202487,0,9568
1758202488,32,9600
1758202489,0,9600
1758202490,0,9600
1758202491,32,9632
1758202492,32,9664
1758202493,32,9696
1758202494,0,9696
1758202495,32,9728
1758202496,0,9728
1758202497,0,9728
1758202498,32,9760
1758202499,32,9792
1758202500,32,9824
1758202501,0,9824
1758202502,0,9824
1758202503,32,9856
1758202504,0,9856
1758202505,32,9888
1758202506,32,9920
1758202507,32,9952
1758202508,0,9952
1758202509,32,9984
1758202510,0,9984
1758202511,0,9984
1758202512,64,10048
1758202513,0,10048
1758202514,32,10080
1758202515,0,10080
1758202516,32,10112
1758202517,0,10112
1758202518,0,10112
1758202519,32,10144
1758202520,0,10144
1758202521,64,10208
1758202522,0,10208
1758202523,0,10208
1758202524,32,10240
1758202525,32,10272
1758202526,0,10272
1758202527,0,10272
1758202528,0,10272
1758202529,64,10336
1758202530,0,10336
1758202531,32,10368
1758202532,32,10400
1758202533,0,10400
1758202534,0,10400
1758202535,0,10400
1758202536,0,10400
1758202537,64,10464
1758202538,32,10496
1758202539,32,10528
1758202540,0,10528
1758202541,0,10528
1758202542,0,10528
1758202543,0,10528
1758202544,0,10528
1758202545,0,10528
1758202546,0,10528
1758202547,128,10656
1758202548,0,10656
1758202549,0,10656
1758202550,0,10656
1758202551,0,10656
1758202552,0,10656
1758202553,0,10656
1758202554,32,10688
1758202555,32,10720
1758202556,64,10784
1758202557,0,10784
1758202558,0,10784
1758202559,0,10784
1758202560,0,10784
1758202561,0,10784
1758202562,32,10816
1758202563,0,10816
1758202564,0,10816
1758202565,96,10912
1758202566,0,10912
1758202567,0,10912
1758202568,0,10912
1758202569,32,10944
1758202570,0,10944
1758202571,0,10944
1758202572,0,10944
1758202573,0,10944
1758202574,96,11040
1758202575,0,11040
1758202576,0,11040
1758202577,32,11072
1758202578,0,11072
1758202579,0,11072
1758202580,0,11072
1758202581,32,11104
1758202582,0,11104
1758202583,64,11168
1758202584,32,11200
1758202585,0,11200
1758202586,0,11200
1758202587,0,11200
1758202588,32,11232
1758202589,0,11232
1758202590,64,11296
1758202591,0,11296
1758202592,32,11328
1758202593,0,11328
1758202594,0,11328
1758202595,32,11360
1758202596,0,11360
1758202597,32,11392
1758202598,32,11424
1758202599,32,11456
1758202600,0,11456
1758202601,0,11456
1758202602,32,11488
1758202603,0,11488
1758202604,0,11488
1758202605,0,11488
1758202606,96,11584
1758202607,0,11584
1758202608,0,11584
1758202609,32,11616
1758202610,0,11616
1758202611,0,11616
1758202612,0,11616
1758202613,64,11680
1758202614,32,11712
1758202615,0,11712
1758202616,32,11744
1758202617,0,11744
1758202618,0,11744
1758202619,0,11744
1758202620,64,11808
1758202621,32,11840
1758202622,0,11840
1758202623,32,11872
1758202624,0,11872
1758202625,0,11872
1758202626,0,11872
1758202627,64,11936
1758202628,32,11968
1758202629,0,11968
1758202630,32,12000
1758202631,0,12000
1758202632,0,12000
1758202633,0,12000
1758202634,64,12064
1758202635,0,12064
1758202636,32,12096
1758202637,0,12096
1758202638,32,12128
1758202639,0,12128
1758202640,0,12128
1758202641,32,12160
1758202642,32,12192
1758202643,32,12224
1758202644,0,12224
1758202645,32,12256
1758202646,0,12256
1758202647,0,12256
1758202648,0,12256
1758202649,64,12320
1758202650,0,12320
1758202651,32,12352
1758202652,32,12384
1758202653,0,12384
1758202654,0,12384
1758202655,0,12384
1758202656,32,12416
1758202657,32,12448
1758202658,0,12448
1758202659,32,12480
1758202660,32,12512
1758202661,0,12512
1758202662,0,12512
1758202663,0,12512
1758202664,64,12576
1758202665,0,12576
1758202666,0,12576
1758202667,32,12608
1758202668,32,12640
1758202669,0,12640
1758202670,0,12640
1758202671,64,12704
1758202672,0,12704
1758202673,0,12704
1758202674,32,12736
1758202675,32,12768
1758202676,0,12768
1758202677,0,12768
1758202678,64,12832
1758202679,0,12832
1758202680,0,12832
1758202681,32,12864
1758202682,32,12896
1758202683,0,12896
1758202684,0,12896
1758202685,64,12960
1758202686,0,12960
1758202687,32,12992
1758202688,0,12992
1758202689,32,13024
1758202690,0,13024
1758202691,0,13024
1758202692,32,13056
1758202693,32,13088
1758202694,32,13120
1758202695,0,13120
1758202696,32,13152
1758202697,0,13152
1758202698,0,13152
1758202699,32,13184
1758202700,32,13216
1758202701,32,13248
1758202702,32,13280
1758202703,0,13280
1758202704,0,13280
1758202705,0,13280
1758202706,32,13312
1758202707,32,13344
1758202708,32,13376
1758202709,32,13408
1758202710,0,13408
1758202711,0,13408
1758202712,0,13408
1758202713,64,13472
1758202714,0,13472
1758202715,0,13472
1758202716,32,13504
1758202717,32,13536
1758202718,0,13536
1758202719,0,13536
1758202720,32,13568
1758202721,32,13600
1758202722,0,13600
1758202723,32,13632
1758202724,32,13664
1758202725,0,13664
1758202726,0,13664
1758202727,0,13664
1758202728,64,13728
1758202729,0,13728
1758202730,0,13728
1758202731,64,13792
1758202732,0,13792
1758202733,0,13792
1758202734,0,13792
1758202735,64,13856
1758202736,0,13856
1758202737,0,13856
1758202738,32,13888
1758202739,32,13920
1758202740,0,13920
1758202741,0,13920
1758202742,32,13952
1758202743,32,13984
1758202744,0,13984
1758202745,0,13984
1758202746,64,14048
1758202747,0,14048
1758202748,0,14048
1758202749,32,14080
1758202750,32,14112
1758202751,0,14112
1758202752,0,14112
1758202753,32,14144
1758202754,32,14176
1758202755,32,14208
1758202756,0,14208
1758202757,32,14240
1758202758,0,14240
1758202759,0,14240
1758202760,32,14272
1758202761,0,14272
1758202762,64,14336
1758202763,0,14336
1758202764,32,14368
1758202765,0,14368
1758202766,0,14368
1758202767,32,14400
1758202768,0,14400
1758202769,0,14400
1758202770,64,14464
1758202771,0,14464
1758202772,32,14496
1758202773,0,14496
1758202774,32,14528
1758202775,0,14528
1758202776,0,14528
1758202777,0,14528
1758202778,64,14592
1758202779,32,14624
1758202780,0,14624
1758202781,32,14656
1758202782,0,14656
1758202783,0,14656
1758202784,0,14656
1758202785,32,14688
1758202786,64,14752
1758202787,0,14752
1758202788,32,14784
1758202789,0,14784
1758202790,0,14784
1758202791,0,14784
1758202792,32,14816
1758202793,0,14816
1758202794,64,14880
1758202795,32,14912
1758202796,0,14912
1758202797,0,14912
1758202798,0,14912
1758202799,32,14944
1758202800,0,14944
1758202801,0,14944
1758202802,32,14976
1758202803,64,15040
1758202804,0,15040
1758202805,0,15040
1758202806,32,15072
1758202807,0,15072
1758202808,0,15072
1758202809,0,15072
1758202810,32,15104
1758202811,64,15168
1758202812,0,15168
1758202813,32,15200
1758202814,0,15200
1758202815,0,15200
1758202816,0,15200
1758202817,32,15232
1758202818,0,15232
1758202819,0,15232
1758202820,96,15328
1758202821,0,15328
1758202822,0,15328
1758202823,0,15328
1758202824,0,15328
1758202825,32,15360
1758202826,32,15392
1758202827,0,15392
1758202828,64,15456
1758202829,0,15456
1758202830,0,15456
1758202831,32,15488
1758202832,0,15488
1758202833,0,15488
1758202834,32,15520
1758202835,64,15584
1758202836,0,15584
1758202837,0,15584
1758202838,32,15616
1758202839,0,15616
1758202840,0,15616
1758202841,32,15648
1758202842,32,15680
1758202843,32,15712
1758202844,0,15712
1758202845,32,15744
1758202846,0,15744
1758202847,0,15744
1758202848,32,15776
1758202849,0,15776
1758202850,32,15808
1758202851,32,15840
1758202852,32,15872
1758202853,0,15872
1758202854,0,15872
1758202855,32,15904
1758202856,0,15904
1758202857,0,15904
1758202858,32,15936
1758202859,32,15968
1758202860,32,16000
1758202861,0,16000
1758202862,32,16032
1758202863,0,16032
1758202864,0,16032
1758202865,0,16032
1758202866,0,16032
1758202867,96,16128
1758202868,0,16128
1758202869,32,16160
1758202870,0,16160
1758202871,0,16160
1758202872,0,16160
1758202873,0,16160
1758202874,0,16160
1758202875,0,16160
1758202876,128,16288
1758202877,0,16288
1758202878,0,16288
1758202879,0,16288
1758202880,0,16288
1758202881,0,16288
1758202882,0,16288
1758202883,32,16320
1758202884,64,16384
1758202885,32,16416
1758202886,0,16416
1758202887,0,16416
1758202888,0,16416
1758202889,0,16416
1758202890,32,16448
1758202891,0,16448
1758202892,32,16480
1758202893,64,16544
1758202894,0,16544
1758202895,0,16544
1758202896,0,16544
1758202897,32,16576
1758202898,0,16576
1758202899,0,16576
1758202900,32,16608
1758202901,0,16608
1758202902,64,16672
1758202903,0,16672
1758202904,32,16704
1758202905,0,16704
1758202906,0,16704
1758202907,32,16736
1758202908,32,16768
1758202909,32,16800
1758202910,0,16800
1758202911,32,16832
1758202912,0,16832
1758202913,0,16832
1758202914,32,16864
1758202915,0,16864
1758202916,32,16896
1758202917,32,16928
1758202918,32,16960
1758202919,0,16960
1758202920,0,16960
1758202921,32,16992
1758202922,0,16992
1758202923,0,16992
1758202924,32,17024
1758202925,64,17088
1758202926,0,17088
1758202927,0,17088
1758202928,32,17120
1758202929,0,17120
1758202930,0,17120
1758202931,0,17120
1758202932,96,17216
1758202933,0,17216
1758202934,0,17216
1758202935,32,17248
1758202936,0,17248
1758202937,0,17248
1758202938,32,17280
1758202939,0,17280
1758202940,64,17344
1758202941,0,17344
1758202942,0,17344
1758202943,32,17376
1758202944,0,17376
1758202945,0,17376
1758202946,64,17440
1758202947,32,17472
1758202948,0,17472
1758202949,0,17472
1758202950,32,17504
1758202951,0,17504
1758202952,0,17504
1758202953,32,17536
1758202954,64,17600
1758202955,0,17600
1758202956,0,17600
1758202957,32,17632
1758202958,0,17632
1758202959,0,17632
1758202960,32,17664
1758202961,0,17664
1758202962,64,17728
1758202963,0,17728
1758202964,32,17760
1758202965,0,17760
1758202966,0,17760
1758202967,32,17792
1758202968,0,17792
1758202969,0,17792
1758202970,0,17792
1758202971,96,17888
1758202972,0,17888
1758202973,0,17888
1758202974,32,17920
1758202975,0,17920
1758202976,0,17920
1758202977,0,17920
1758202978,0,17920
1758202979,64,17984
1758202980,32,18016
1758202981,32,18048
1758202982,0,18048
1758202983,0,18048
1758202984,0,18048
1758202985,32,18080
1758202986,0,18080
1758202987,0,18080
1758202988,96,18176
1758202989,0,18176
1758202990,0,18176
1758202991,0,18176
1758202992,32,18208
1758202993,0,18208
1758202994,0,18208
1758202995,64,18272
1758202996,32,18304
1758202997,0,18304
1758202998,0,18304
1758202999,32,18336
1758203000,0,18336
1758203001,0,18336
1758203002,64,18400
1758203003,32,18432
1758203004,0,18432
1758203005,0,18432
1758203006,0,18432
1758203007,32,18464
1758203008,0,18464
1758203009,64,18528
1758203010,32,18560
1758203011,0,18560
1758203012,0,18560
1758203013,0,18560
1758203014,32,18592
1758203015,0,18592
1758203016,64,18656
1758203017,32,18688
1758203018,0,18688
1758203019,0,18688
1758203020,0,18688
1758203021,32,18720
1758203022,0,18720
1758203023,32,18752
1758203024,64,18816
1758203025,0,18816
1758203026,0,18816
1758203027,0,18816
1758203028,32,18848
1758203029,0,18848
1758203030,0,18848
1758203031,64,18912
1758203032,32,18944
1758203033,0,18944
1758203034,0,18944
1758203035,32,18976
1758203036,0,18976
1758203037,0,18976
1758203038,64,19040
1758203039,32,19072
1758203040,0,19072
1758203041,0,19072
1758203042,32,19104
1758203043,0,19104
1758203044,0,19104
1758203045,64,19168
1758203046,32,19200
1758203047,0,19200
1758203048,0,19200
1758203049,0,19200
1758203050,32,19232
1758203051,0,19232
1758203052,0,19232
1758203053,96,19328
1758203054,0,19328
1758203055,0,19328
1758203056,32,19360
1758203057,0,19360
1758203058,0,19360
1758203059,0,19360
1758203060,64,19424
1758203061,32,19456
1758203062,0,19456
1758203063,32,19488
1758203064,0,19488
1758203065,0,19488
1758203066,0,19488
1758203067,32,19520
1758203068,64,19584
1758203069,0,19584
1758203070,32,19616
1758203071,0,19616
1758203072,0,19616
1758203073,0,19616
1758203074,32,19648
1758203075,32,19680
1758203076,32,19712
1758203077,32,19744
1758203078,0,19744
1758203079,0,19744
1758203080,0,19744
1758203081,32,19776
1758203082,0,19776
1758203083,32,19808
1758203084,32,19840
1758203085,32,19872
1758203086,0,19872
1758203087,0,19872
1758203088,32,19904
1758203089,0,19904
1758203090,0,19904
1758203091,32,19936
1758203092,64,20000
1758203093,0,20000
1758203094,0,20000
1758203095,32,20032
1758203096,0,20032
1758203097,0,20032
1758203098,32,20064
1758203099,32,20096
1758203100,32,20128
1758203101,0,20128
1758203102,32,20160
1758203103,0,20160
1758203104,0,20160
1758203105,32,20192
1758203106,32,20224
1758203107,32,20256
1758203108,0,20256
1758203109,32,20288
1758203110,0,20288
1758203111,0,20288
1758203112,32,20320
1758203113,0,20320
1758203114,32,20352
1758203115,32,20384
1758203116,32,20416
1758203117,0,20416
1758203118,0,20416
1758203119,0,20416
1758203120,32,20448
1758203121,32,20480
1758203122,0,20480
1758203123,64,20544
1758203124,0,20544
1758203125,0,20544
1758203126,0,20544
1758203127,32,20576
1758203128,32,20608
1758203129,0,20608
1758203130,64,20672
1758203131,0,20672
1758203132,0,20672
1758203133,0,20672
1758203134,32,20704
1758203135,0,20704
1758203136,32,20736
1758203137,64,20800
1758203138,0,20800
1758203139,0,20800
1758203140,32,20832
1758203141,0,20832
1758203142,32,20864
1758203143,0,20864
1758203144,64,20928
1758203145,0,20928
1758203146,0,20928
1758203147,32,20960
1758203148,0,20960
1758203149,32,20992
1758203150,32,21024
1758203151,32,21056
1758203152,0,21056
1758203153,0,21056
1758203154,32,21088
1758203155,0,21088
1758203156,0,21088
1758203157,32,21120
1758203158,32,21152
1758203159,32,21184
1758203160,0,21184
1758203161,32,21216
1758203162,0,21216
1758203163,0,21216
1758203164,0,21216
1758203165,32,21248
1758203166,0,21248
1758203167,64,21312
1758203168,32,21344
1758203169,0,21344
1758203170,0,21344
1758203171,0,21344
1758203172,32,21376
1758203173,0,21376
1758203174,0,21376
1758203175,64,21440
1758203176,32,21472
1758203177,0,21472
1758203178,0,21472
1758203179,32,21504
1758203180,0,21504
1758203181,0,21504
1758203182,0,21504
1758203183,32,21536
1758203184,64,21600
1758203185,0,21600
1758203186,32,21632
1758203187,0,21632
1758203188,0,21632
1758203189,0,21632
1758203190,0,21632
1758203191,32,21664
1758203192,64,21728
1758203193,0,21728
1758203194,32,21760
1758203195,0,21760
1758203196,0,21760
1758203197,0,21760
1758203198,32,21792
1758203199,32,21824
1758203200,0,21824
1758203201,64,21888
1758203202,0,21888
1758203203,0,21888
1758203204,0,21888
1758203205,32,21920
1758203206,0,21920
1758203207,64,21984
1758203208,32,22016
1758203209,0,22016
1758203210,0,22016
1758203211,0,22016
1758203212,32,22048
1758203213,32,22080
1758203214,32,22112
1758203215,32,22144
1758203216,0,22144
1758203217,0,22144
1758203218,0,22144
1758203219,0,22144
1758203220,0,22144
1758203221,96,22240
1758203222,32,22272
1758203223,0,22272
1758203224,0,22272
1758203225,0,22272
1758203226,0,22272
1758203227,0,22272
1758203228,64,22336
1758203229,32,22368
1758203230,32,22400
1758203231,0,22400
1758203232,0,22400
1758203233,0,22400
1758203234,0,22400
1758203235,32,22432
1758203236,32,22464
1758203237,64,22528
1758203238,0,22528
1758203239,0,22528
1758203240,0,22528
1758203241,0,22528
1758203242,32,22560
1758203243,32,22592
1758203244,0,22592
1758203245,0,22592
1758203246,64,22656
1758203247,0,22656
1758203248,0,22656
1758203249,32,22688
1758203250,32,22720
1758203251,0,22720
